Id,SalePrice
1461,74330.46
1462,90401.65
1463,102133.46
1464,106544.07
1465,112074.57
1466,102010.125
1467,98337.1
1468,95317.86
1469,106566.016
1470,75420.62
1471,108551.42
1472,64185.855
1473,63652.414
1474,85314.625
1475,68806.49
1476,188788.42
1477,138934.62
1478,179317.52
1479,168420.61
1480,238299.1
1481,184812.69
1482,117968.85
1483,102224.67
1484,102518.14
1485,104579.92
1486,114927.71
1487,187710.0
1488,134648.36
1489,111283.875
1490,121180.0
1491,114844.88
1492,64625.51
1493,102687.81
1494,159108.05
1495,160204.62
1496,126535.195
1497,103099.36
1498,97076.11
1499,94811.98
1500,91844.805
1501,107170.29
1502,84818.54
1503,146216.02
1504,130871.34
1505,125097.4
1506,109341.68
1507,124973.02
1508,110088.125
1509,90076.78
1510,86733.79
1511,82055.12
1512,98222.38
1513,84548.805
1514,80579.914
1515,107752.8
1516,89126.49
1517,88356.36
1518,85966.54
1519,121817.41
1520,78749.4
1521,78193.3
1522,97921.41
1523,67611.95
1524,69699.13
1525,68953.305
1526,69406.42
1527,66042.64
1528,77603.06
1529,81201.15
1530,100954.64
1531,81672.875
1532,59245.363
1533,83300.016
1534,67492.58
1535,87717.52
1536,68029.98
1537,48351.844
1538,91725.49
1539,104657.04
1540,59957.68
1541,82682.516
1542,81609.34
1543,98898.01
1544,52637.26
1545,59608.473
1546,75619.47
1547,79669.01
1548,73198.46
1549,69437.27
1550,78153.336
1551,70421.125
1552,79759.09
1553,78761.94
1554,64386.332
1555,103536.445
1556,50920.76
1557,62667.066
1558,59906.184
1559,51841.516
1560,84329.125
1561,67253.18
1562,74702.555
1563,72333.6
1564,95260.7
1565,85035.28
1566,132654.55
1567,47317.934
1568,131625.48
1569,76505.375
1570,81396.45
1571,74065.96
1572,82163.805
1573,121479.46
1574,70833.61
1575,136033.55
1576,141635.55
1577,107336.086
1578,82591.016
1579,84080.34
1580,107235.2
1581,87531.01
1582,77615.73
1583,183306.62
1584,128882.68
1585,89306.1
1586,45083.793
1587,61050.453
1588,82546.92
1589,60888.81
1590,79499.23
1591,58423.05
1592,71777.4
1593,76063.56
1594,69661.92
1595,68090.59
1596,127537.59
1597,104145.48
1598,109418.35
1599,103721.75
1600,103925.42
1601,43140.29
1602,69343.234
1603,48880.387
1604,150192.77
1605,127441.664
1606,91976.9
1607,105408.39
1608,124128.97
1609,105068.86
1610,86797.25
1611,82403.93
1612,99955.92
1613,96383.79
1614,77422.77
1615,53468.527
1616,47165.156
1617,56464.0
1618,73307.93
1619,79789.22
1620,93491.9
1621,77783.71
1622,82604.414
1623,136447.89
1624,123723.24
1625,70301.15
1626,102045.836
1627,104861.05
1628,151361.08
1629,102296.55
1630,189944.94
1631,117591.336
1632,130944.875
1633,101340.1
1634,106354.63
1635,103039.59
1636,87707.4
1637,107723.62
1638,119146.53
1639,104798.37
1640,132870.03
1641,106326.445
1642,123723.36
1643,123373.66
1644,121895.73
1645,107511.375
1646,88711.484
1647,91470.766
1648,76878.67
1649,79781.99
1650,73776.5
1651,75824.914
1652,60750.938
1653,59127.227
1654,85147.51
1655,84835.45
1656,83640.72
1657,85552.695
1658,88946.734
1659,73373.88
1660,87783.13
1661,257607.72
1662,187815.64
1663,212125.55
1664,242369.6
1665,182632.55
1666,190380.19
1667,199348.22
1668,189119.08
1669,168800.25
1670,194178.42
1671,160036.8
1672,230710.94
1673,163959.81
1674,145230.7
