Id,SalePrice
1461,124080.4911931714
1462,162403.31851144516
1463,184465.17851337002
1464,194654.11750575146
1465,188722.23189013256
1466,178738.18218857842
1467,174929.47650733875
1468,166896.6254958448
1469,183723.10975663466
1470,129559.81970275009
1471,194193.45118837297
1472,99057.69047407822
1473,101045.55951333081
1474,148409.70032004535
1475,114010.24968185522
1476,372789.0130011773
1477,258811.63314391466
1478,290173.8158610425
1479,289733.58617177006
1480,437390.21420525253
1481,333501.24258510093
1482,206316.23778027648
1483,175493.66042008752
1484,168250.3868646354
1485,181136.24666573602
1486,193109.17450466842
1487,334903.81871511374
1488,229342.4330397576
1489,204038.2944832747
1490,237660.5156016467
1491,190390.70958040954
1492,95702.85929476903
1493,178842.4355034919
1494,290524.1775157224
1495,281375.0620043224
1496,238729.4377284378
1497,178745.3068006928
1498,165920.198225218
1499,164769.26819903264
1500,158178.52637722352
1501,182905.28446370416
1502,138874.24493502468
1503,278755.89494244265
1504,241981.3507209241
1505,235404.42770271737
1506,184798.06436801623
1507,225630.7461490766
1508,191423.01659653382
1509,164506.58261927884
1510,150927.11767908355
1511,148275.0106350864
1512,171058.26176081927
1513,135778.35107473348
1514,150789.01320292632
1515,187779.4414328699
1516,149690.80104523464
1517,161284.57816096378
1518,131911.8089054744
1519,215342.27518845175
1520,135990.22136241075
1521,139203.92801137824
1522,165987.04627374496
1523,118246.2867723978
1524,123758.96389968853
1525,125463.70879422071
1526,113030.10996860513
1527,106179.38883209339
1528,131089.09118853958
1529,152301.63771793016
1530,174787.67059645234
1531,108318.56481422028
1532,99056.15348871984
1533,144720.0439914394
1534,121523.05271342974
1535,154305.35882649192
1536,109317.08743595582
1537,61855.41142003099
1538,155617.2461944045
1539,195282.51446487432
1540,93358.15791769834
1541,146474.6209791858
1542,141656.23452118423
1543,209386.04047078747
1544,82273.59195869954
1545,107908.0025005318
1546,135214.15838824323
1547,137252.83825015576
1548,139014.86508221933
1549,121225.30987162434
1550,142288.16396580395
1551,110294.29202808862
1552,130748.68622879818
1553,156251.2261509129
1554,107934.22149407519
1555,173789.0503336378
1556,94948.9208255004
1557,105455.18940012684
1558,95411.32500255665
1559,88838.39702311232
1560,137839.66951750647
1561,117776.01521401505
1562,129807.29038008374
1563,119745.84355353011
1564,164064.42503778753
1565,150100.57197466228
1566,235764.4919713627
1567,66611.46146310729
1568,231750.7000692376
1569,130731.94934816766
1570,137617.36852616558
1571,118046.96043253459
1572,146014.5228143252
1573,227034.66051722382
1574,115006.71206012656
1575,218488.09711645095
1576,240627.33689609802
1577,191527.02160699855
1578,148390.65647504383
1579,147727.2351080205
1580,187989.1719143331
1581,156687.62942060042
1582,127639.45670575835
1583,320176.17095998727
1584,223630.53454719344
1585,143239.296088338
1586,66979.17080304222
1587,102019.56380928095
1588,151733.80496236705
1589,92205.69373473871
1590,132158.67581397563
1591,96644.91477966374
1592,109973.87534167727
1593,127492.39419787665
1594,136314.4185779084
1595,105394.5523225821
1596,235751.9018240823
1597,189141.7627407729
1598,209156.3442100334
1599,169279.7435064149
1600,166923.44242165782
1601,59113.015287894326
1602,103576.00590917339
1603,88164.0789221065
1604,274779.0309302444
1605,231213.69920457026
1606,166401.46520457647
1607,172586.464330173
1608,217821.83336083556
1609,189282.1641901103
