Id,SalePrice
1461,121881.35746764524
1462,156763.68112616448
1463,185456.58037532074
1464,190849.4723007511
1465,190560.66533170483
1466,176265.07010866323
1467,169752.5682260475
1468,168782.86839943062
1469,187029.45449624755
1470,126628.40665290182
1471,187547.23700486711
1472,91808.244632872
1473,94671.5230135818
1474,148787.9570190943
1475,112288.77014024043
1476,362182.2363306382
1477,247839.51201543896
1478,290223.1992907218
1479,281820.7464607526
1480,510058.1960216521
1481,335107.4304931779
1482,205063.66317744262
1483,179278.07529853174
1484,171969.07865989814
1485,177582.71738421294
1486,193821.54158451437
1487,332591.11900003743
1488,239099.53294334357
1489,199592.22261964987
1490,246279.0515796389
1491,193470.87176947886
1492,82771.0538728196
1493,163644.13010727914
1494,289360.69820805395
1495,292977.05541533575
1496,237163.150408798
1497,174990.9168937635
1498,169060.66574024473
1499,163748.4889058984
1500,160246.2289967816
1501,175213.503662472
1502,145890.9521104812
1503,288123.047655359
1504,239743.72144998072
1505,232019.75116513867
1506,184830.7869817471
1507,251348.46211014755
1508,198894.23227908058
1509,162101.50964126285
1510,151241.37656440688
1511,151934.01610880447
1512,168507.76030158103
1513,146939.02247693643
1514,151223.3473921902
1515,190403.93394987355
1516,151083.99389523186
1517,161906.1093245438
1518,126471.2086477851
1519,216850.07557756855
1520,133814.08767688824
1521,135969.24723115418
1522,167406.8545651113
1523,114123.83755914781
1524,124229.78562155023
1525,120627.4491651126
1526,110860.77282668576
1527,105306.08979207969
1528,133326.35306917818
1529,152578.74047183356
1530,180384.91524637703
1531,106850.90164674463
1532,94308.66046002813
1533,150568.00293876484
1534,119040.51670874387
1535,151659.1059674354
1536,110522.75500811136
1537,58237.40300617973
1538,166708.00516267226
1539,201873.12275684057
1540,86688.04059112018
1541,143496.02020166963
1542,139652.5174178532
1543,201548.7576901185
1544,90747.92163806724
1545,113821.46332992324
1546,134764.42125104243
1547,138322.27497821552
1548,140420.12754537736
1549,120338.87528803012
1550,138629.36612803038
1551,108261.64845136562
1552,138328.51797893702
1553,145877.9418842648
1554,116340.47605120322
1555,170475.18370779572
1556,90471.18477772592
1557,92351.3804105341
1558,95519.59338848024
1559,71002.43584969763
1560,137148.35739672204
1561,127142.83477809247
1562,130999.37141502825
1563,122595.33168241617
1564,158806.4120297843
1565,151431.31953463654
1566,250361.01747661468
1567,72141.3119464871
1568,240572.77753117128
1569,130256.608374795
1570,134482.57812897887
1571,118249.85125566613
1572,140464.58459684905
1573,245093.98078258318
1574,121562.14778718879
1575,231927.33910317987
1576,254910.91410773588
1577,181952.5216763796
1578,140252.20681960686
1579,148987.09224666635
1580,189193.14450744676
1581,154783.58998890963
1582,129404.74443164609
1583,302643.3093204235
1584,212938.8736373155
1585,142887.90178727816
1586,58488.69072291779
1587,106686.24316093285
1588,151577.3393279408
1589,104813.10628706498
1590,133299.34805804415
1591,96480.21068489127
1592,113228.65178949329
1593,122696.1550255488
1594,138209.45832636996
1595,108146.09974123305
1596,225687.51499369883
1597,198195.23264133232
1598,214111.22039562956
1599,166542.85836627512
1600,168043.21057865195
1601,58933.749529612614
1602,111259.15698124807
1603,64478.00427646429
1604,279393.97742619726
1605,238616.43819221074
1606,166117.15408189117
1607,172266.49003504522
1608,214153.7325627556
1609,181559.86320061088
1610,156610.4400635406
1611,139887.06078563348
1612,171457.31200712087
1613,169461.33909277758
1614,121285.5669722719
1615,90562.5842986781
1616,79028.03980229367
1617,90363.73671604363
1618,127743.20963690721
1619,145979.73988694773
1620,174942.11281668357
1621,139005.15741150596
1622,141425.40269176636
1623,266662.3774810838
1624,211601.06114448977
1625,120793.13049696683
1626,166540.74913776602
1627,188014.56017057833
1628,283739.5023426345
1629,176821.5784640102
1630,373231.92919216905
1631,216484.87082303624
1632,249637.7646265723
1633,172654.98865351154
1634,187028.06499215172
1635,174331.53452056382
1636,153574.32339771543
1637,202093.88600377057
1638,179121.5511240423
1639,184091.793872543
1640,263043.41563288827
1641,177971.64469227067
1642,243600.0106631191
1643,219467.70541924887
1644,229688.37940187924
1645,199704.5576660966
1646,159425.17695834872
1647,154714.87955240151
1648,131290.20307974148
1649,142215.58360703994
1650,115439.76062858457
1651,121478.57444960596
1652,93820.90543389652
1653,97770.565356961
1654,145258.52123320394
1655,138817.300233761
1656,144588.33952000242
1657,148032.86111600974
1658,147344.2387630127
1659,121639.94945401845
1660,156864.51956467354
1661,495624.2103314222
1662,390752.25666623074
1663,375642.8646670716
1664,513116.4426035545
1665,307723.4225176263
1666,327735.6236432242
1667,379235.9386588473
1668,335532.9831912227
1669,304756.210928036
1670,341010.73907929263
1671,272002.47821815376
1672,452124.63428543095
1673,295149.8185438659
1674,244329.98738189944
1675,198094.86034759623
1676,198514.93033423633
1677,223013.30358705088
1678,457332.36393117043
1679,398964.5042725873
1680,319332.71338966046
1681,245460.82533896223
1682,313820.00757898786
1683,181660.13717971358
1684,172419.67351135437
1685,171938.80739703847
1686,170741.8434316968
1687,169705.1290034992
1688,187319.83374543916
1689,188669.21530163995
1690,188832.35696648044
1691,177800.55353244496
1692,260956.02726860493
1693,169349.00225428812
1694,178639.23584995436
1695,167549.87369399247
1696,270616.13401852705
1697,169399.18917224582
1698,355191.76177612675
1699,333436.4416581071
1700,263355.5834558963
1701,278082.1376387992
1702,248002.30174286893
1703,249247.35434553347
1704,281153.93353848107
1705,241884.78297450257
